Issue Number,Issue Title,Time to Close,Number of Assignees,Number of Comments,Number of Labels,Type of Issue
86239,`torch.where` on MPS fails to broadcast identically to other backends / numpy,2,1,4,2,['Other']
86234,SVD with `full_matrices=False` slower than `full_matrices=True` & `full_matrices=False` on GPU 500x slower than CPU,34,0,10,3,['Other']
86227,`numel` + `div` + `mul` will trigger INTERNAL ASSERT FAILED in JIT on cuda,0,0,2,1,['Other']
86224,"`dtype` arg in `cumsum` is passed around in the implementation, but it's not used.",2,0,7,5,['Other']
86222,`resize_as_` will return incorrect values in JIT after the first run in some cases,5,0,1,1,['Other']
86209,SparseAdam consume iterator in arg checking,2,0,0,0,['Other']
86208,[doc] LR scheduler example is terrible,9,0,4,5,['Other']
86205,How to save only parts of the state_dict(),8,0,6,2,['Other']
86197,TorchDynamo + AoTAutograd Graph behavior with Softmax causing slowdown,1,1,6,1,['Other']
86195,[MPS] PYTORCH_ENABLE_MPS_FALLBACK=1 has no effect?,0,0,2,1,['Other']
86193,test,0,0,0,0,['Other']
86179,DISABLED test_nvfuser_extremal_values_native_batch_norm_cuda_bfloat16 (__main__.TestCudaFuserOpInfoCUDA) ,9,0,1,1,['Other']
86178,DISABLED test_nvfuser_extremal_values_native_batch_norm_cuda_float16 (__main__.TestCudaFuserOpInfoCUDA) ,9,0,1,1,['Other']
86177,DISABLED test_nvfuser_extremal_values_native_batch_norm_cuda_float32 (__main__.TestCudaFuserOpInfoCUDA) ,9,0,1,1,['Other']
86176,DISABLED test_nvfuser_extremal_values_native_batch_norm_cuda_float64 (__main__.TestCudaFuserOpInfoCUDA),9,0,1,1,['Other']
86175,DISABLED test_forward_mode_AD_native_batch_norm_cuda_float64 (__main__.TestGradientsCUDA),7,0,1,1,['Other']
86164,JIT will return different values for `sinh` + `cos`,6,0,1,1,['Other']
86159,[PrimTorch] Invalid partition found when running TIMM hrnet_w18,7,1,6,2,['Other']
86153,Unexpected behavior when using MPS (M1),0,0,2,2,['Other']
86136,torch.clear_autocast_cache() doesn't actually clear every cache,51,0,6,3,['Critical']
86118,JIT model with `relu+div+sgn` will crash when computing the gradient ,7,0,0,1,['Critical']
86113,`max_unpool` will trigger INTERNAL ASSERT FAIL in JIT,7,0,0,1,['Other']
86109,`AttributeError: module 'torch.quantization' has no attribute 'get_default_config'`,0,0,4,1,['Bug']
86108,CapabilityBasedPartitioner doesn't merge subgraphs for several outputs,8,1,5,3,['Other']
86106,"Error in tutorial ""EXTENDING PYTORCH"" ",0,0,1,0,['Other']
86093,SIGSEGV when running XLA test due to time bomb issue on XLA apply_patches script,0,0,4,2,['Other']
86063,PyTorch don't have an op for aten::constant_pad_nd but it isn't a special case.,0,0,3,2,['Other']
86060,[MPS] Pin_memory on MPS backend raises exception of setting wrong device storage,4,1,1,2,['Other']
86059,DISABLED test_fake_crossref_backward_amp_linalg_lstsq_cuda_float32 (__main__.TestFakeTensorCUDA),60,0,9,4,['Other']
86052,[MPS] tensors loaded via torch.load() -- when transferred to GPU -- do not honour indices/views,13,0,6,2,['Other']
86051,Understanding register_full_backward_hook method,12,0,5,2,['Other']
85978,test_reference_numerics_large fails on PPC,53,0,0,2,['Other']
85973,Exception on aten.index_put_(accumulate=True) with mixed types of indices,1,0,1,1,['Other']
85967,MPS Tensor from sliced numpy array indexing error,2,1,2,1,['Bug']
85962,'result_of': is not a member of 'std' C++20 build,0,1,1,0,['Other']
85956,Pytorch fails to compile on Intel Mac,2,0,5,3,['Other']
85954,Extend math functions to ArrayRef,0,0,2,0,['Other']
85952,functorch import messed up python logging module,17,0,11,4,['Critical']
85950,`eigvals` will crash with `inf`,38,0,19,4,['Critical']
85935,[ONNX] Support torch.bucketize,6,1,7,2,['Other']
85929,NotImplementedError: The operator 'aten::l1_loss_backward.grad_input' is not current implemented for the MPS device. ,0,0,1,2,['Bug']
85923,Multiple `conftest.py` seemed to be loaded when `python run_test.py --include test_ops`,54,0,4,2,['Other']
85917,NVidia CUDA support is outdated,0,0,2,0,['Other']
85912,load model fails on windows with non-debug version of libtorch-1.12.1 ,108,1,5,3,['Bug']
85905,PyTorch Profiler table output empty on TorchBench runs,46,0,1,1,['Other']
85872,"NvFuser INTERNAL ASSERT FAIL ""CudaFusionGuard expects at least one tensor input""",33,1,12,2,['Other']
85869,DISABLED test_fake_crossref_backward_amp_linalg_lstsq_grad_oriented_cuda_float32 (__main__.TestFakeTensorCUDA),74,0,2,4,['Other']
85862,[Quant] Default qnnpack per_channel observers/fake_quant cannot be instantiated,4,1,4,1,['Other']
85853,`torch.histc` handles NaN inconsistently on cpu and cuda,7,0,1,5,['Critical']
85837,Parameter Registration Hook,14,0,1,4,['enhancement']
85826,Tensor subclasses as parameters: wrapped tensor does not move to cuda,19,0,7,2,['Other']
85821,`norm` fails to compute grad in forward mode unexpectedly,108,0,2,3,['Other']
85812,Can't run test_ops test suite,5,0,2,3,['Other']
85803,`squeeze_` fails with JIT,12,0,0,1,['Other']
85796,RuntimeError: CUDA error: device not ready,0,0,2,0,['Other']
85786,The CUDA kernel of torch.nn.CrossEntropyLoss fails when the input tensor is too large,0,0,3,0,['Other']
85778,CI flakiness when using shared Linux runners across PyTorch org,103,0,6,2,['Other']
85777,torch.bincount crash with segmentation fault,1,0,0,0,['Other']
85755,DISABLED test_vjpvjp_matrix_exp_cuda_float32 (__main__.TestOperatorsCUDA),76,0,4,4,['Other']
85731,`torch.poisson()` does not report negative input on CUDA as it does on CPU,2,0,0,1,['Bug']
85728,`torch.nn.BCELoss` triggers CUDA error: device-side assert triggered when inputs are negative,2,0,2,0,['Other']
85712,max_pool1d error messages diverge between CPU and CUDA,78,0,6,4,['Bug']
85704,"INTERNAL ASSERT FAILED at alias_analysis.cpp:614 when tracing a model that uses bitwise_or(tensor, bool)",6,0,7,1,['Other']
85700,It currently rounds toward 0 (like the 'trunc' function NOT 'floor').,10,0,3,2,['Other']
85697,create swin-block in torchvision,6,0,2,3,['enhancement']
85696,TorchFunctionMode inside backward call is ignored when outer mode is present,0,1,2,2,['Other']
85695,How to load checkpoint from .pt file,2,0,3,0,['Other']
85694,[arm] conv2d output does not match the output on linux (x86-64),6,1,8,5,['Critical']
85687,[ONNX] Parameterize test_utility_functions,18,0,1,3,['Other']
85675,mps backend does not ensure contiguity before concatenation,0,1,1,3,['Other']
85650,operator 'aminmax' behaves incorrectly on CPU for 0d tensors when keepdims=True,0,0,1,0,['Other']
85649,Add new wheel test cudnn pypi,24,0,2,2,['Other']
85647,Fix torchaudio smoke test before release ,3,0,1,2,['Other']
85631,Batch collation is slow/hangs when done outside DataLoader,1,0,1,0,['Other']
85627,Will the observer(for activation) be synchronized across GPUs in DDP?,31,0,4,2,['Other']
85626,TORCH_WARN does not throw a warning on the backward.,9,1,6,2,['Other']
85615,PyTorch Testing ArgumentParser Instance Args Can Unnecessarily Conflict with System Args,0,0,0,2,['Other']
85611,[MPS] `torch.bernoulli` always returns zeros on MacOS Ventura,5,1,0,5,['Critical']
85608,[ONNX] Update documentation,5,0,0,2,['Documentation']
85603,'result_type': is not a member of 'std::hash<T>',2,0,1,3,['Other']
85600,[ONNX] 1.13 Release,25,0,3,2,['Other']
85592,"mps-device bug (with repro!), with floating point values",10,1,5,3,['Bug']
85587,INTERNAL ASSERT FAILED with nvfuser single node mode for `std` and `var`,16,0,0,2,['Other']
85578,Allow External Scripts To Discover and Execute unittest Tests (e.g. vscode),1,0,0,0,['Other']
85575,Introduce RECORD_OUTPUTS() macro to be used with existing RECORD_FUNCTION() for the purpose of passing an operators output tensors to the profiler ,30,0,1,2,['Other']
85535,[functorch] nn.LeakyRelu with inplace=True fails with InternalAssert with `jvp`,4,1,2,5,['Critical']
85525,torch.fake_quantize_per_channel_affine : implementation and documentation mismatch ,4,1,2,1,['Documentation']
85517,"masked_fill.tensor decomposition bakes cpu scalar into traced FX graph, triggering data-dependent control flow error",6,0,4,3,['Bug']
85516,"[MPS] rearrange() returns a tensor mostly filled with NaN, until you look at it twice - regression in nightly",6,0,3,2,['Other']
85506,`import torch` fails on Python-3.11 runtime,111,0,3,3,['Other']
85504,[PrimTorch] `expected scalar type Float but found Half` error with AMP,0,0,0,0,['Other']
85503,`topk` will return incorrect value out-of-bound after jit on cuda,17,0,0,1,['Other']
85465,ModuleNotFoundError: No module named 'torch.onnx.symbolic_registry',2,1,9,3,['Bug']
85464,[onnx]Unsupported: ONNX export of convolution for kernel of unknown shape,29,1,15,3,['Other']
85452,torch._refs.permute doesn't support torch.Tensor.permute python binding on variadic arguments,6,1,3,2,['Other']
85445,ONNX tests occasionally failing with `NameError: name '_C' is not defined`,11,0,5,3,['Bug']
85440,Mac M1 runners run out of space due to /System/Library/Caches/com.apple.coresymbolicationd,11,1,8,3,['Critical']
85436,C++ Memory Management API,0,0,3,1,['Other']
85427,torchrun AttributeError caused by `file_based_local_timer` on Windows,49,0,8,5,"['Critical', 'Bug']"
85415,[ONNX] RuntimeError: Dynamic shape axis should be no more than the shape dimension for mask_dynamic_axes_1,33,0,2,3,['Bug']
85410,_LRScheduler memory leak,15,0,3,6,['Critical']
85409,Result of backward is wrong with conj_view and neg_view for Tensor.sum_to_size,15,0,3,7,['Critical']
85406,mps on apple m1 seems incorrect in matrix multiplication,4,1,16,4,['Other']
85405,DecompCrossRefMode not dispatching correctly,1,0,6,3,['Other']
85404,LibTorch's torch::cat() crashes in debug mode,5,1,6,3,"['Bug', 'Critical']"
85393,Crash in `torch.nn.ModuleList`,2,0,1,3,['Critical']
85388,[ONNX] Exporting the operator ::max_unpool2d to ONNX,33,1,5,4,['Other']
85385,[FSDP] Fix communication hook docs,72,1,1,4,['Other']
85376,"[NestedTensor] Implement the following operations: nested_tensor, as_nested_tensor",41,0,1,3,['Other']
85371,[ONNX: feature request]: support for linalg_pinv/ svd,33,0,1,2,['enhancement']
85363,[ONNX] Comprehensive and automated testing,86,1,2,4,['Other']
85362,docker pulls failing with no space left on disk,0,0,10,1,['Other']
85348,gha mac runners failing at checkout,0,0,1,1,['Other']
85341,DISABLED test_vmap_exhaustive_linalg_ldl_solve_cuda_float32 (__main__.TestVmapOperatorsOpInfoCUDA),93,0,2,2,['Other']
85340,Simultaneously using `torch.no_grad` and `autocast` causes `RuntimeError: expected scalar type Half but found Float` for some operations.,5,0,3,2,['Bug']
85334,ddp got stuck(deadlock),6,0,4,3,['Other']
85332,torch.cuda.is_available()=false,0,0,1,0,['Other']
85328,Crash in `torch.nn.utils.parametrize.ParametrizationList`,2,0,1,3,['Critical']
85327,Crash in `torch.optim.Optimizer`,2,0,1,3,['Critical']
85317,how can make gradcheck support for List[Tensor] ?,0,0,0,0,['Other']
85316,[ONNX] `f64 * LeakyReLU(f64)` mistakingly returns f32 ,6,1,2,3,['Other']
85297,"MPS backend is 5~6% slower on nightly builds — makes 78% more calls to aten::copy_, spends 72% more time there",42,1,7,4,['Other']
85295,Visualize nightly periodic tests on HUD,49,0,2,2,['Other']
85273,[ONNX] Re-export onnx name space members,0,1,1,3,['Other']
85266,Mismatch between torch.stft and torch.rfft,1,0,1,1,['Other']
85259,TestAutograd.test_thread_shutdown may fail sometimes,18,0,8,2,['Other']
85257,Limited Symmetric Rank 1 Update,0,0,0,0,['Other']
85253,[feat][torch.fx] use concrete trace to pass complex branches,62,0,3,2,['Other']
85252,[CV] Optimize the Large Kernel DepthWise convolutions (LKDWconvs) with `nn.Conv2d` to be faster than the counterpart of `megengine`,2,0,2,4,['Other']
85251,Crash with Segmentation fault in `torch.le`,0,0,2,3,"['Bug', 'Critical']"
85250,Crash with Segmentation fault in `torch.ldexp`,0,0,1,0,['Other']
85249,Crash with Segmentation fault in `torch.lcm`,0,0,1,0,['Other']
85237,Segmentation fault in `torch.futures.wait_all`,1,1,2,4,['Critical']
85226,Implement derivative for `to_sparse_csr` ,86,0,1,4,['Other']
85224,[MPS] einsum returns incorrect matmul result on first invocation on nightly builds,27,1,36,4,['Other']
85220,Macbook M1 MPS acceleration bug report,13,1,2,2,['Bug']
85218,Segmentation fault in ormqr,2,0,1,5,"['Critical', 'Bug']"
85216,Segmentation fault in _mkldnn_transpose,47,0,0,5,"['Critical', 'Bug']"
85213,Segmentation fault in embedding_bag,101,1,3,5,"['Critical', 'Bug']"
85212,Segmentation fault in choose_qparams_optimized,9,0,0,6,"['Critical', 'Bug']"
85208,Activation functions for sparse tensors.,27,0,7,3,['enhancement']
85182,Readme typos,13,0,1,2,['Other']
85169,torch.sparse.sampled_addmm does not behave the same on CPU and GPU,7,0,1,2,['Other']
85167,torch.ger crash with segmentation fault ,3,1,1,3,['Critical']
85166,torch.pow crash with segmentation fault,3,1,1,4,"['Critical', 'Bug']"
85159,Add the OpenSSF Scorecards GitHub Action,14,1,6,3,['Other']
85155,torch.nn.PixelShuffle crash with floating point exception when input has 0 size in the last three dimensions,18,0,7,6,"['Critical', 'Bug']"
85143,"failed assertion `Error: Invalid KernelDAG, equalShape for destination failed' MPS for F.pad",14,1,0,2,['Bug']
85137,Is there has some best nlp framework  process text  data  suitable  with  cpp libtorch ?,0,0,1,0,['Other']
85123,randn has undocumented pin_memory parameter,6,1,1,2,['Other']
85111,torch.nn.functional.conv1d/2d/3d crash with floating point exception,3,0,9,5,"['Critical', 'Bug']"
85109,Initial version of diagnostics infrastructure.,0,0,0,0,['Other']
85106,[MPS] division-by-zero returns 0.0 instead of Inf,28,0,3,2,['Other']
85094,The tensor constructed by torch.tensor(t) and t.clone().detach() have different behavior,1,0,1,3,['Other']
85092,DISABLED test_scatter_full_optim_state_dict_nested_use_multiple_param_groups_True_wrap_alt_False_use_diff_optim_inputs_True (__main__.TestFSDPOptimState),45,0,2,4,['Other']
85089,Investigate binary windows failures,7,1,1,3,['Critical']
85085,Investigate binary validation failure nightly linux 3.9 cuda 11.6,21,2,11,3,['Critical']
85074,A tiny typo in the README file,16,0,0,2,['Other']
85066,[Checkpoint Wrapper] ReEntrant activation checkpointing generates errant warning about no tensor gradients during validation loop,3,0,1,2,['Other']
85064,Nested matmul is broken when the nested tensors are >2D,11,0,2,2,['Other']
85059,torch.atan2 crash with segmentation fault in the nightly version,5,0,1,2,"['Bug', 'Critical']"
85057,torch.nn.functional.normalize crash with segfault,12,0,1,2,"['Bug', 'Critical']"
85053,torch.div crash with segmentation fault,5,0,1,3,"['Bug', 'Critical']"
85046,torch.bitwise_or crash with segfault,5,0,1,3,"['Bug', 'Critical']"
85035,torch.max crash with segmentation fault,13,0,1,2,"['Bug', 'Critical']"
85034,torch.floor_divide crash with segmentation fault in nightly version,13,0,1,2,"['Bug', 'Critical']"
85026,torch.lu_unpack crash with segmentation fault in the nightly version,16,0,2,3,['Critical']
85022,cannot import name 'VGG16_BN_Weights',1,0,1,0,['Other']
85021,[Missing documentation] cuSOLVER path for `linalg.lstsq` for underdetermined linear systems (on GPU),72,0,7,5,['Documentation']
85019,torch.add crash with segmentation fault in nightly version,13,0,1,2,"['Bug', 'Critical']"
85015,[ONNX] Remove spammy warnings,66,1,4,3,['Other']
85007,MacOS nightly wheel build is broken,1,1,3,5,['Critical']
85006,Python 3.11 Wheels are broken by functorch commit,8,1,4,3,['Other']
85001,Batched `torch.linalg.matrix_exp` raises `UserWarning: An output with one or more elements was resized`,0,0,2,0,['Other']
84999,Transposing a sparse CSR tensor changes the CUDA index of the tensor,5,1,2,2,['Other']
84998,torch.zeros with CSC layout throws INTERNAL ASSERT exception,1,1,2,2,['Bug']
84997,torch.zeros with a CSR layout produces tensor with invalid crow_indices,1,1,2,2,['Bug']
84995,[MPS] torch.div invoked with integral types crashes with internal assert,0,1,4,2,['Critical']
84991,What are PyTorch's plans for Onnx support in the future,40,0,2,3,['Other']
84989,"RuntimeError: ""upsample_linear1d_out_frame"" not implemented for 'BFloat16'",3,0,2,3,['Bug']
84988,Document how to use parameters in C++ modular API (was How to use torch.nn.Parameter in libtorch cpp?),1,0,5,0,['Other']
84987,error_on_missing_kernels doesn't actually do anything if autograd key is set (and symint behavior is wrong),2,0,0,4,"['Critical', 'Bug']"
84986,torch.new_zeros doc missing layout or pin_memory fields,11,0,1,2,['Other']
84979,torch.nn.functional.pad generates incomplete ONNX without explicit padding value,37,1,7,2,['Other']
84962,MPS nn.BatchNorm2d gives different result from CPU,4,1,7,2,['Other']
84954,Memory Consumption In Containers,0,0,1,0,['Other']
84933,Setup smoke tests for python 3.11 wheels,36,1,1,2,['Other']
84930,`addmm` meta kernel type definition incorrect in edge case,6,0,4,2,['Other']
84923,[FX] How to replace torch.functional with nn.module? TypeError: forward() takes 2 positional arguments but 3 were given,0,0,2,1,['Bug']
84898,DISABLED test_serialization_offset (__main__.TestOldSerialization),3,0,4,3,['Other']
84888,Speed up build of the generated VariableType,16,0,0,1,['Other']
84884,[ONNX] Add OperatorExportTypes for the usages that valid ONNX is not necessary.,38,1,6,3,['Other']
84882,Unable to install functorch,0,0,3,0,['Other']
84874,Using `expectedFailureMeta` decorator prevents tests from running,1,1,0,3,['Critical']
84873,torch.jit.freeze assumes forward method exists,16,1,1,1,['Other']
84865,torch.distributed.reduce_scatter documentation lacks op parameter description,3,0,1,4,['Documentation']
84841,M1 runner i-00893d044c5434268 run out of disk space,4,1,21,2,['Other']
84836,[ONNX] RuntimeError: torchvision.models.detection.maskrcnn_resnet50_fpn,65,0,2,3,['Bug']
84827,Different value of `ctc_loss` w/ and w/o tracing,29,0,0,3,['Other']
84807,Replace nondeterministic alert test decorator `expectedAlertNondeterministic` with simpler function,5,1,0,4,['Other']
